,Unnamed: 0,index,website page,website location,park, bus ,shuttle,transit,public transportation,ferry,ferry service,subway,train,metro,total
200,200,26,https://nps.gov/planyourvisit/trip-ideas.htm,,ALAG,0,0,0,0,0,0,0,2,0,2
201,201,27,https://www.nps.gov/alag/planyourvisit/tgservices.htm,,ALAG,0,0,0,0,0,0,0,0,0,0
202,202,0,https://home.nps.gov/alfl/planyourvisit/directions.htm#GlobalNav-toggle,NPS.govPark HomePlan Your VisitDirections & Transportation,ALFL,0,0,0,0,0,0,0,0,0,0
203,203,1,https://home.nps.gov/alfl/planyourvisit/directions.htm#LocalNav-desktop-nav,NPS.govPark HomePlan Your VisitDirections & Transportation,ALFL,0,0,0,0,0,0,0,0,0,0
204,204,2,https://home.nps.gov/alfl/planyourvisit/directions.htm#main,NPS.govPark HomePlan Your VisitDirections & Transportation,ALFL,0,0,0,0,0,0,0,0,0,0
205,205,3,https://home.nps.gov/alfl/planyourvisit/directions.htm#ParkFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,ALFL,0,0,0,0,0,0,0,0,0,0
206,206,4,https://home.nps.gov/alfl/planyourvisit/directions.htm#GlobalFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,ALFL,0,0,0,0,0,0,0,0,0,0
207,207,5,https://home.nps.gov/alfl/planyourvisit/directions.htm#GlobalFooterSearch,NPS.govPark HomePlan Your VisitDirections & Transportation,ALFL,0,0,0,0,0,0,0,0,0,0
208,208,6,https://home.nps.gov/alfl/planyourvisit/index.htm,,ALFL,0,0,0,0,0,0,0,0,0,0
209,209,7,https://home.nps.gov/alfl/planyourvisit/basicinfo.htm,,ALFL,0,0,0,0,0,0,0,0,0,0
210,210,8,https://home.nps.gov/alfl/planyourvisit/hours.htm,,ALFL,0,0,0,0,0,0,0,0,0,0
211,211,9,https://home.nps.gov/alfl/planyourvisit/fees.htm,,ALFL,0,0,0,0,0,0,0,0,0,0
212,212,10,https://home.nps.gov/alfl/planyourvisit/conditions.htm,,ALFL,0,0,0,0,0,0,0,0,0,0
213,213,11,https://home.nps.gov/alfl/planyourvisit/permitsandreservations.htm,,ALFL,0,0,0,0,0,0,0,0,0,0
214,214,12,https://home.nps.gov/alfl/planyourvisit/directions.htm,,ALFL,0,0,0,0,0,0,0,0,0,0
215,215,13,https://home.nps.gov/alfl/planyourvisit/maps.htm,,ALFL,0,0,0,0,0,0,0,0,0,0
216,216,14,https://home.nps.gov/alfl/planyourvisit/things2do.htm,,ALFL,0,0,0,0,0,0,0,0,0,0
217,217,15,https://home.nps.gov/alfl/planyourvisit/rangerprograms.htm,,ALFL,0,0,0,0,0,0,0,0,0,0
218,218,16,https://home.nps.gov/alfl/planyourvisit/guidedtours.htm,,ALFL,0,0,0,0,0,0,0,0,0,0
219,219,17,https://home.nps.gov/alfl/planyourvisit/calendar.htm,,ALFL,0,0,0,0,0,0,0,0,0,0
220,220,18,https://home.nps.gov/alfl/planyourvisit/safety.htm,,ALFL,0,0,0,0,0,0,0,0,0,0
221,221,19,https://home.nps.gov/alfl/planyourvisit/accessibility.htm,,ALFL,0,0,0,0,0,0,0,0,0,0
222,222,20,https://home.nps.gov/alfl/planyourvisit/nearbyattractions.htm,,ALFL,0,0,0,0,0,0,0,0,0,0
223,223,21,https://home.nps.gov/alfl/planyourvisit/things2know.htm,,ALFL,0,0,0,0,0,0,0,0,0,0
224,224,22,https://home.nps.gov/alfl/planyourvisit/weather.htm,,ALFL,0,0,0,0,0,0,0,0,0,0
225,225,23,https://home.nps.gov/planyourvisit/index.htm,,ALFL,0,0,0,0,0,0,0,0,0,0
226,226,24,https://home.nps.gov/planyourvisit/event-search.htm,,ALFL,0,0,0,0,0,0,0,0,0,0
227,227,25,https://home.nps.gov/planyourvisit/passes.htm,,ALFL,0,0,0,0,0,0,0,0,0,0
228,228,26,https://home.nps.gov/planyourvisit/trip-ideas.htm,,ALFL,0,0,0,0,0,0,0,2,0,2
229,229,0,https://home.nps.gov/alka/planyourvisit/directions.htm#GlobalNav-toggle,NPS.govPark HomePlan Your VisitDirections & Transportation,ALKA,0,0,0,0,0,0,0,0,0,0
230,230,1,https://home.nps.gov/alka/planyourvisit/directions.htm#LocalNav-desktop-nav,NPS.govPark HomePlan Your VisitDirections & Transportation,ALKA,0,0,0,0,0,0,0,0,0,0
231,231,2,https://home.nps.gov/alka/planyourvisit/directions.htm#main,NPS.govPark HomePlan Your VisitDirections & Transportation,ALKA,0,0,0,0,0,0,0,0,0,0
232,232,3,https://home.nps.gov/alka/planyourvisit/directions.htm#ParkFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,ALKA,0,0,0,0,0,0,0,0,0,0
233,233,4,https://home.nps.gov/alka/planyourvisit/directions.htm#GlobalFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,ALKA,0,0,0,0,0,0,0,0,0,0
234,234,5,https://home.nps.gov/alka/planyourvisit/directions.htm#GlobalFooterSearch,NPS.govPark HomePlan Your VisitDirections & Transportation,ALKA,0,0,0,0,0,0,0,0,0,0
235,235,6,https://home.nps.gov/alka/planyourvisit/index.htm,NPS.govPark HomePlan Your Visit,ALKA,0,0,0,0,0,0,0,0,0,0
236,236,7,https://home.nps.gov/alka/planyourvisit/basicinfo.htm,,ALKA,0,0,0,0,0,0,0,0,0,0
237,237,8,https://home.nps.gov/alka/planyourvisit/hours.htm,,ALKA,0,0,0,0,0,0,0,0,0,0
238,238,9,https://home.nps.gov/alka/planyourvisit/fees.htm,,ALKA,0,0,0,0,0,0,0,0,0,0
239,239,10,https://home.nps.gov/alka/planyourvisit/conditions.htm,,ALKA,0,0,0,0,0,0,0,0,0,0
240,240,11,https://home.nps.gov/alka/planyourvisit/pets.htm,,ALKA,0,0,0,0,0,0,0,2,0,2
241,241,12,https://home.nps.gov/alka/planyourvisit/directions.htm,,ALKA,0,0,0,0,0,0,0,0,0,0
242,242,13,https://home.nps.gov/alka/planyourvisit/maps.htm,NPS.govPark HomePlan Your VisitDirections & TransportationMaps,ALKA,0,0,0,0,0,0,0,0,0,0
243,243,14,https://home.nps.gov/alka/planyourvisit/calendar.htm,NPS.govPark HomePlan Your VisitCalendar,ALKA,0,0,0,0,0,0,0,0,0,0
244,244,15,https://home.nps.gov/alka/planyourvisit/safety.htm,,ALKA,0,0,0,0,0,0,0,0,0,0
245,245,16,https://home.nps.gov/alka/planyourvisit/accessibility.htm,,ALKA,0,0,0,0,0,0,0,0,0,0
246,246,17,https://home.nps.gov/planyourvisit/index.htm,,ALKA,0,0,0,0,0,0,0,0,0,0
247,247,18,https://home.nps.gov/planyourvisit/event-search.htm,,ALKA,0,0,0,0,0,0,0,0,0,0
248,248,19,https://home.nps.gov/planyourvisit/passes.htm,,ALKA,0,0,0,0,0,0,0,0,0,0
249,249,20,https://home.nps.gov/planyourvisit/trip-ideas.htm,,ALKA,0,0,0,0,0,0,0,2,0,2
250,250,0,https://nps.gov/alpo/planyourvisit/directions.htm#GlobalNav-toggle,NPS.govPlan Your VisitDirections & Transportation,ALPO,0,0,0,2,0,0,0,0,0,2
251,251,1,https://nps.gov/alpo/planyourvisit/directions.htm#LocalNav-desktop-nav,NPS.govPlan Your VisitDirections & Transportation,ALPO,0,0,0,2,0,0,0,0,0,2
252,252,2,https://nps.gov/alpo/planyourvisit/directions.htm#main,NPS.govPlan Your VisitDirections & Transportation,ALPO,0,0,0,2,0,0,0,0,0,2
253,253,3,https://nps.gov/alpo/planyourvisit/directions.htm#ParkFooter,NPS.govPlan Your VisitDirections & Transportation,ALPO,0,0,0,2,0,0,0,0,0,2
254,254,4,https://nps.gov/alpo/planyourvisit/directions.htm#GlobalFooter,NPS.govPlan Your VisitDirections & Transportation,ALPO,0,0,0,2,0,0,0,0,0,2
255,255,5,https://nps.gov/alpo/planyourvisit/directions.htm#GlobalFooterSearch,NPS.govPlan Your VisitDirections & Transportation,ALPO,0,0,0,2,0,0,0,0,0,2
256,256,6,https://nps.gov/alpo/planyourvisit/index.htm,NPS.govPlan Your Visit,ALPO,0,0,0,0,0,0,0,0,0,0
257,257,7,https://nps.gov/alpo/planyourvisit/basicinfo.htm,NPS.govPlan Your VisitBasic Information,ALPO,0,0,0,0,0,0,0,0,0,0
258,258,8,https://nps.gov/alpo/planyourvisit/hours.htm,NPS.govPlan Your VisitBasic InformationOperating Hours & Seasons,ALPO,0,0,0,0,0,0,0,0,0,0
259,259,9,https://nps.gov/alpo/planyourvisit/fees.htm,NPS.govPlan Your VisitBasic InformationFees & Passes,ALPO,0,0,0,0,0,0,0,0,0,0
260,260,10,https://nps.gov/alpo/planyourvisit/conditions.htm,NPS.govPlan Your VisitBasic InformationCurrent Conditions,ALPO,0,0,0,0,0,0,0,0,0,0
261,261,11,https://nps.gov/alpo/planyourvisit/nps-app.htm,NPS.govPlan Your VisitBasic InformationNPS App,ALPO,0,0,0,0,0,0,0,0,0,0
262,262,12,https://nps.gov/alpo/planyourvisit/permits.htm,NPS.govPlan Your VisitBasic InformationPermits & Reservations,ALPO,0,0,0,0,0,0,0,0,0,0
263,263,13,https://nps.gov/alpo/planyourvisit/weather.htm,NPS.govPlan Your VisitBasic InformationWeather,ALPO,0,0,0,0,0,0,0,0,0,0
264,264,14,https://nps.gov/alpo/planyourvisit/pets.htm,NPS.govPlan Your VisitBasic InformationPets,ALPO,0,0,0,0,0,0,0,0,0,0
265,265,15,https://nps.gov/alpo/planyourvisit/directions.htm,NPS.govPlan Your VisitDirections & Transportation,ALPO,0,0,0,2,0,0,0,0,0,2
266,266,16,https://nps.gov/alpo/planyourvisit/maps.htm,NPS.govPlan Your VisitDirections & TransportationMaps,ALPO,0,0,0,0,0,0,0,0,0,0
267,267,17,https://nps.gov/alpo/planyourvisit/things2do.htm,NPS.govPlan Your VisitThings To Do,ALPO,0,0,0,0,0,0,0,0,0,0
268,268,18,https://nps.gov/alpo/planyourvisit/winter-activities.htm,NPS.govPlan Your VisitThings To DoPlanning a winter visit,ALPO,0,0,0,0,0,0,0,0,0,0
269,269,19,https://nps.gov/alpo/planyourvisit/summer-programs.htm,NPS.govPlan Your VisitThings To DoPrograms,ALPO,0,0,0,0,0,0,0,0,0,0
270,270,20,https://nps.gov/alpo/planyourvisit/living-history-demonstrations.htm,NPS.govPlan Your VisitThings To DoProgramsRanger Programs,ALPO,0,0,0,0,0,0,0,0,0,0
271,271,21,https://nps.gov/alpo/planyourvisit/evening-on-the-summit.htm,NPS.govPlan Your VisitThings To DoProgramsEvening on the Summit,ALPO,0,0,0,0,0,0,0,0,0,0
272,272,22,https://nps.gov/alpo/planyourvisit/hikes.htm,NPS.govPlan Your VisitThings To DoProgramsGuided Hikes,ALPO,0,0,0,0,0,0,0,0,0,0
273,273,23,https://nps.gov/alpo/planyourvisit/living-history-day.htm,NPS.govPlan Your VisitThings To DoProgramsLiving History Day,ALPO,0,0,0,0,0,0,0,0,0,0
274,274,24,https://nps.gov/alpo/planyourvisit/spirits-of-the-staple-bend-tunnel.htm,NPS.govPlan Your VisitThings To DoProgramsSpirits of the Staple Bend Tunnel,ALPO,1,0,0,0,0,0,0,0,0,1
275,275,25,https://nps.gov/alpo/planyourvisit/summit-level-visitor-center.htm,NPS.govPlan Your VisitThings To DoSummit Level Visitor Center,ALPO,0,0,0,0,0,0,0,0,0,0
276,276,26,https://nps.gov/alpo/planyourvisit/engine-house-6.htm,NPS.govPlan Your VisitThings To DoEngine House 6 Exhibit Shelter,ALPO,0,0,0,0,0,0,0,0,0,0
277,277,27,https://nps.gov/alpo/planyourvisit/lemon-tavern.htm,NPS.govPlan Your VisitThings To DoLemon House,ALPO,0,0,0,0,0,0,0,1,0,1
278,278,28,https://nps.gov/alpo/planyourvisit/hiking-and-biking.htm,NPS.govPlan Your VisitThings To DoHiking and Biking,ALPO,0,0,0,0,0,0,0,0,0,0
279,279,29,https://nps.gov/alpo/planyourvisit/the-national-parks-of-western-pennsylvania.htm,NPS.govPlan Your VisitThings To DoNational Parks of Western Pennsylvania,ALPO,0,0,0,0,0,0,0,0,0,0
280,280,30,https://nps.gov/alpo/planyourvisit/nearbyattractions.htm,NPS.govPlan Your VisitThings To DoNearby Attractions,ALPO,0,0,0,0,0,0,0,0,0,0
281,281,31,https://nps.gov/alpo/planyourvisit/calendar.htm,NPS.govPlan Your VisitCalendar,ALPO,0,0,0,0,0,0,0,0,0,0
282,282,32,https://nps.gov/alpo/planyourvisit/safety.htm,NPS.govPlan Your VisitSafety,ALPO,0,0,0,0,0,0,0,0,0,0
283,283,33,https://nps.gov/alpo/planyourvisit/accessibility.htm,NPS.govPlan Your VisitAccessibility,ALPO,0,0,0,0,0,0,0,0,0,0
284,284,34,https://nps.gov/planyourvisit/index.htm,,ALPO,0,0,0,0,0,0,0,0,0,0
285,285,35,https://nps.gov/planyourvisit/event-search.htm,,ALPO,0,0,0,0,0,0,0,0,0,0
286,286,36,https://nps.gov/planyourvisit/passes.htm,,ALPO,0,0,0,0,0,0,0,0,0,0
287,287,37,https://nps.gov/planyourvisit/trip-ideas.htm,,ALPO,0,0,0,0,0,0,0,2,0,2
288,288,0,https://home.nps.gov/amis/planyourvisit/directions.htm#GlobalNav-toggle,NPS.govPark HomePlan Your VisitDirections & Transportation,AMIS,0,0,0,0,0,0,0,1,0,1
289,289,1,https://home.nps.gov/amis/planyourvisit/directions.htm#LocalNav-desktop-nav,NPS.govPark HomePlan Your VisitDirections & Transportation,AMIS,0,0,0,0,0,0,0,1,0,1
290,290,2,https://home.nps.gov/amis/planyourvisit/directions.htm#main,NPS.govPark HomePlan Your VisitDirections & Transportation,AMIS,0,0,0,0,0,0,0,1,0,1
291,291,3,https://home.nps.gov/amis/planyourvisit/directions.htm#ParkFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,AMIS,0,0,0,0,0,0,0,1,0,1
292,292,4,https://home.nps.gov/amis/planyourvisit/directions.htm#GlobalFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,AMIS,0,0,0,0,0,0,0,1,0,1
293,293,5,https://home.nps.gov/amis/planyourvisit/directions.htm#GlobalFooterSearch,NPS.govPark HomePlan Your VisitDirections & Transportation,AMIS,0,0,0,0,0,0,0,1,0,1
294,294,6,https://home.nps.gov/amis/planyourvisit/index.htm,,AMIS,0,0,0,0,0,0,0,0,0,0
295,295,7,https://home.nps.gov/amis/planyourvisit/basicinfo.htm,,AMIS,0,0,0,0,0,0,0,0,0,0
296,296,8,https://home.nps.gov/amis/planyourvisit/hours.htm,,AMIS,0,0,0,0,0,0,0,0,0,0
297,297,9,https://home.nps.gov/amis/planyourvisit/fees.htm,,AMIS,0,0,0,0,0,0,0,0,0,0
298,298,10,https://home.nps.gov/amis/planyourvisit/conditions.htm,NPS.govPark HomePlan Your VisitBasic InformationCurrent Conditions,AMIS,0,0,0,0,0,0,0,0,0,0
299,299,11,https://home.nps.gov/amis/planyourvisit/permitsandreservations.htm,,AMIS,0,0,0,0,0,0,0,0,0,0
300,300,12,https://home.nps.gov/amis/planyourvisit/nps-app.htm,,AMIS,1,0,0,0,0,0,0,0,0,1
301,301,13,https://home.nps.gov/amis/planyourvisit/weather.htm,,AMIS,0,0,1,0,0,0,0,0,0,1
302,302,14,https://home.nps.gov/amis/planyourvisit/pets.htm,,AMIS,0,0,0,0,0,0,0,0,0,0
303,303,15,https://home.nps.gov/amis/planyourvisit/directions.htm,,AMIS,0,0,0,0,0,0,0,1,0,1
304,304,16,https://home.nps.gov/amis/planyourvisit/maps.htm,,AMIS,0,0,0,0,0,0,0,0,0,0
305,305,17,https://home.nps.gov/amis/planyourvisit/eatingsleeping.htm,,AMIS,0,0,0,0,0,0,0,0,0,0
306,306,18,https://home.nps.gov/amis/planyourvisit/camping.htm,,AMIS,0,0,0,0,0,0,0,0,0,0
307,307,19,https://home.nps.gov/amis/planyourvisit/governors-landing-campground.htm,,AMIS,0,0,0,0,0,0,0,0,0,0
308,308,20,https://home.nps.gov/amis/planyourvisit/rough-canyon-campground.htm,,AMIS,0,0,0,0,0,0,0,0,0,0
309,309,21,https://home.nps.gov/amis/planyourvisit/san-pedro-campground.htm,,AMIS,0,0,0,0,0,0,0,0,0,0
310,310,22,https://home.nps.gov/amis/planyourvisit/spur-406-campground.htm,,AMIS,0,0,0,0,0,0,0,0,0,0
311,311,23,https://home.nps.gov/amis/planyourvisit/277-north-campground.htm,,AMIS,0,0,0,0,0,0,0,0,0,0
312,312,24,https://home.nps.gov/amis/planyourvisit/things2do.htm,,AMIS,0,0,0,0,0,0,0,1,0,1
313,313,25,https://home.nps.gov/amis/planyourvisit/outdooractivities.htm,,AMIS,0,0,1,0,0,0,0,1,0,2
314,314,26,https://home.nps.gov/amis/planyourvisit/guides-and-rentals.htm,,AMIS,0,1,0,0,0,0,0,0,0,1
315,315,27,https://home.nps.gov/amis/planyourvisit/birding.htm,,AMIS,0,0,2,0,0,0,0,0,0,2
316,316,28,https://home.nps.gov/amis/planyourvisit/boating.htm,,AMIS,0,0,0,0,0,0,0,0,0,0
317,317,29,https://home.nps.gov/amis/planyourvisit/fishing.htm,,AMIS,0,0,0,0,0,0,0,0,0,0
318,318,30,https://home.nps.gov/amis/planyourvisit/hiking.htm,,AMIS,0,0,0,0,0,0,0,0,0,0
319,319,31,https://home.nps.gov/amis/planyourvisit/hunting.htm,NPS.govPark HomePlan Your VisitThings To DoOutdoor ActivitiesHunting,AMIS,0,0,0,0,0,0,0,0,0,0
320,320,32,https://home.nps.gov/amis/planyourvisit/paddling.htm,,AMIS,0,0,0,0,0,0,0,1,0,1
321,321,33,https://home.nps.gov/amis/planyourvisit/scuba-diving.htm,,AMIS,0,0,0,0,0,0,0,4,0,4
322,322,34,https://home.nps.gov/amis/planyourvisit/indooractivities.htm,,AMIS,0,0,0,0,0,0,0,0,0,0
323,323,35,https://home.nps.gov/amis/planyourvisit/calendar.htm,,AMIS,0,0,0,0,0,0,0,0,0,0
324,324,36,https://home.nps.gov/amis/planyourvisit/safety.htm,,AMIS,0,0,0,0,0,0,0,0,0,0
325,325,37,https://home.nps.gov/amis/planyourvisit/accessibility.htm,,AMIS,0,0,0,0,0,0,0,0,0,0
326,326,38,https://home.nps.gov/amis/planyourvisit/nearbyattractions.htm,,AMIS,0,0,0,0,0,0,0,0,0,0
327,327,39,https://home.nps.gov/amis/planyourvisit/cua.htm,,AMIS,0,0,0,0,0,0,0,0,0,0
328,328,40,https://home.nps.gov/amis/planyourvisit/sup.htm,,AMIS,0,0,0,0,0,0,0,0,0,0
329,329,41,https://home.nps.gov/amis/planyourvisit/tournaments.htm,,AMIS,0,0,0,0,0,0,0,0,0,0
330,330,42,https://home.nps.gov/planyourvisit/index.htm,,AMIS,0,0,0,0,0,0,0,0,0,0
331,331,43,https://home.nps.gov/planyourvisit/event-search.htm,,AMIS,0,0,0,0,0,0,0,0,0,0
332,332,44,https://home.nps.gov/planyourvisit/passes.htm,,AMIS,0,0,0,0,0,0,0,0,0,0
333,333,45,https://home.nps.gov/planyourvisit/trip-ideas.htm,,AMIS,0,0,0,0,0,0,0,2,0,2
334,334,46,https://www.nps.gov/amis/planyourvisit/boating.htm#Boat-Ramp,NPS.govPark HomePlan Your VisitThings To DoOutdoor ActivitiesBoating,AMIS,0,0,0,0,0,0,0,0,0,0
335,335,0,https://nps.gov/amme/planyourvisit/directions.htm#GlobalNav-toggle,NPS.govPark HomePlan Your VisitDirections & Transportation,AMME,0,0,0,0,0,0,0,0,0,0
336,336,1,https://nps.gov/amme/planyourvisit/directions.htm#LocalNav-desktop-nav,NPS.govPark HomePlan Your VisitDirections & Transportation,AMME,0,0,0,0,0,0,0,0,0,0
337,337,2,https://nps.gov/amme/planyourvisit/directions.htm#main,NPS.govPark HomePlan Your VisitDirections & Transportation,AMME,0,0,0,0,0,0,0,0,0,0
338,338,3,https://nps.gov/amme/planyourvisit/directions.htm#ParkFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,AMME,0,0,0,0,0,0,0,0,0,0
339,339,4,https://nps.gov/amme/planyourvisit/directions.htm#GlobalFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,AMME,0,0,0,0,0,0,0,0,0,0
340,340,5,https://nps.gov/amme/planyourvisit/directions.htm#GlobalFooterSearch,NPS.govPark HomePlan Your VisitDirections & Transportation,AMME,0,0,0,0,0,0,0,0,0,0
341,341,6,https://nps.gov/amme/planyourvisit/index.htm,NPS.govPark HomePlan Your Visit,AMME,0,0,0,0,0,0,0,0,0,0
342,342,7,https://nps.gov/amme/planyourvisit/basicinfo.htm,NPS.govPark HomePlan Your VisitBasic Information,AMME,0,0,0,0,0,0,0,0,0,0
343,343,8,https://nps.gov/amme/planyourvisit/hours.htm,NPS.govPark HomePlan Your VisitBasic InformationOperating Hours & Seasons,AMME,0,0,0,0,0,0,0,0,0,0
344,344,9,https://nps.gov/amme/planyourvisit/fees.htm,NPS.govPark HomePlan Your VisitBasic InformationFees & Passes,AMME,0,0,0,0,0,0,0,0,0,0
345,345,10,https://nps.gov/amme/planyourvisit/conditions.htm,NPS.govPark HomePlan Your VisitBasic InformationCurrent Conditions,AMME,0,0,0,0,0,0,0,0,0,0
346,346,11,https://nps.gov/amme/planyourvisit/permits.htm,NPS.govPark HomePlan Your VisitBasic InformationPermits & Reservations,AMME,0,0,0,0,0,0,0,1,0,1
347,347,12,https://nps.gov/amme/planyourvisit/pets.htm,NPS.govPark HomePlan Your VisitBasic InformationPets,AMME,0,0,0,0,0,0,0,1,0,1
348,348,13,https://nps.gov/amme/planyourvisit/directions.htm,NPS.govPark HomePlan Your VisitDirections & Transportation,AMME,0,0,0,0,0,0,0,0,0,0
349,349,14,https://nps.gov/amme/planyourvisit/maps.htm,NPS.govPark HomePlan Your VisitDirections & TransportationMaps,AMME,0,0,0,0,0,0,0,0,0,0
350,350,15,https://nps.gov/amme/planyourvisit/placestogo.htm,NPS.govPark HomePlan Your VisitPlaces To Go,AMME,0,0,0,0,0,0,0,0,0,0
351,351,16,https://nps.gov/amme/planyourvisit/calendar.htm,NPS.govPark HomePlan Your VisitCalendar,AMME,0,0,0,0,0,0,0,0,0,0
352,352,17,https://nps.gov/amme/planyourvisit/safety.htm,NPS.govPark HomePlan Your VisitSafety,AMME,0,0,0,0,0,0,0,0,0,0
353,353,18,https://nps.gov/amme/planyourvisit/publications.htm,NPS.govPark HomeLearn About the ParkPublications,AMME,0,0,0,0,0,0,0,0,0,0
354,354,19,https://nps.gov/planyourvisit/index.htm,,AMME,0,0,0,0,0,0,0,0,0,0
355,355,20,https://nps.gov/planyourvisit/event-search.htm,,AMME,0,0,0,0,0,0,0,0,0,0
356,356,21,https://nps.gov/planyourvisit/passes.htm,,AMME,0,0,0,0,0,0,0,0,0,0
357,357,22,https://nps.gov/planyourvisit/trip-ideas.htm,,AMME,0,0,0,0,0,0,0,2,0,2
358,358,0,https://home.nps.gov/ande/planyourvisit/directions.htm#GlobalNav-toggle,NPS.govPark HomePlan Your VisitDirections & Transportation,ANDE,0,0,0,1,0,0,0,0,0,1
359,359,1,https://home.nps.gov/ande/planyourvisit/directions.htm#LocalNav-desktop-nav,NPS.govPark HomePlan Your VisitDirections & Transportation,ANDE,0,0,0,1,0,0,0,0,0,1
360,360,2,https://home.nps.gov/ande/planyourvisit/directions.htm#main,NPS.govPark HomePlan Your VisitDirections & Transportation,ANDE,0,0,0,1,0,0,0,0,0,1
361,361,3,https://home.nps.gov/ande/planyourvisit/directions.htm#ParkFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,ANDE,0,0,0,1,0,0,0,0,0,1
362,362,4,https://home.nps.gov/ande/planyourvisit/directions.htm#GlobalFooter,NPS.govPark HomePlan Your VisitDirections & Transportation,ANDE,0,0,0,1,0,0,0,0,0,1
363,363,5,https://home.nps.gov/ande/planyourvisit/directions.htm#GlobalFooterSearch,NPS.govPark HomePlan Your VisitDirections & Transportation,ANDE,0,0,0,1,0,0,0,0,0,1
364,364,6,https://home.nps.gov/ande/planyourvisit/index.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
365,365,7,https://home.nps.gov/ande/planyourvisit/basicinfo.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
366,366,8,https://home.nps.gov/ande/planyourvisit/hours.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
367,367,9,https://home.nps.gov/ande/planyourvisit/fees.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
368,368,10,https://home.nps.gov/ande/planyourvisit/conditions.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
369,369,11,https://home.nps.gov/ande/planyourvisit/permits.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
370,370,12,https://home.nps.gov/ande/planyourvisit/weather.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
371,371,13,https://home.nps.gov/ande/planyourvisit/pets.htm,,ANDE,0,0,0,0,0,0,0,2,0,2
372,372,14,https://home.nps.gov/ande/planyourvisit/directions.htm,,ANDE,0,0,0,1,0,0,0,0,0,1
373,373,15,https://home.nps.gov/ande/planyourvisit/maps.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
374,374,16,https://home.nps.gov/ande/planyourvisit/gettingaround.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
375,375,17,https://home.nps.gov/ande/planyourvisit/accessibility.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
376,376,18,https://home.nps.gov/ande/planyourvisit/things2do.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
377,377,19,https://home.nps.gov/ande/planyourvisit/passport_stamps.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
378,378,20,https://home.nps.gov/ande/planyourvisit/staffrides.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
379,379,21,https://home.nps.gov/ande/planyourvisit/guidedtours.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
380,380,22,https://home.nps.gov/ande/planyourvisit/calendar.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
381,381,23,https://home.nps.gov/ande/planyourvisit/safety.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
382,382,24,https://home.nps.gov/ande/planyourvisit/placestogo.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
383,383,25,https://home.nps.gov/ande/planyourvisit/andersonville_national_cemetery.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
384,384,26,https://home.nps.gov/ande/planyourvisit/anc-regulations.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
385,385,27,https://home.nps.gov/ande/planyourvisit/anc_grave_decorations.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
386,386,28,https://home.nps.gov/ande/planyourvisit/anc_burial-guidelines.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
387,387,29,https://home.nps.gov/ande/planyourvisit/anc_prisonerburials.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
388,388,30,https://home.nps.gov/ande/planyourvisit/np-natcems.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
389,389,31,https://home.nps.gov/ande/planyourvisit/natl_pow_museum.htm,,ANDE,0,0,0,0,0,0,0,1,0,1
390,390,32,https://home.nps.gov/ande/planyourvisit/prison_site.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
391,391,33,https://home.nps.gov/ande/planyourvisit/nearbyattractions.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
392,392,34,https://home.nps.gov/ande/planyourvisit/brochures.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
393,393,35,https://home.nps.gov/planyourvisit/index.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
394,394,36,https://home.nps.gov/planyourvisit/event-search.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
395,395,37,https://home.nps.gov/planyourvisit/passes.htm,,ANDE,0,0,0,0,0,0,0,0,0,0
