,park,website page,total,url_stem
11536,REDW,https://www.nps.gov/redw/planyourvisit/directions.htm#GlobalNav-toggle,3,directions
11537,REDW,https://www.nps.gov/redw/planyourvisit/directions.htm#LocalNav-desktop-nav,3,directions
11538,REDW,https://www.nps.gov/redw/planyourvisit/directions.htm#main,3,directions
11539,REDW,https://www.nps.gov/redw/planyourvisit/directions.htm#ParkFooter,3,directions
11540,REDW,https://www.nps.gov/redw/planyourvisit/directions.htm#GlobalFooter,3,directions
11541,REDW,https://www.nps.gov/redw/planyourvisit/directions.htm#GlobalFooterSearch,3,directions
11547,REDW,https://www.nps.gov/redw/planyourvisit/lnt.htm,1,lnt
11551,REDW,https://www.nps.gov/redw/planyourvisit/pets.htm,2,pets
11552,REDW,https://www.nps.gov/redw/planyourvisit/directions.htm,3,directions
11571,REDW,https://www.nps.gov/redw/planyourvisit/kayaktours.htm,1,kayaktours
11584,REDW,https://www.nps.gov/planyourvisit/trip-ideas.htm,2,trip-ideas
11587,REDW,https://www.nps.gov/redw/planyourvisit/visitorcenters.htm#CP_JUMP_281946,3,visitorcenters
11597,RICH,https://home.nps.gov/rich/planyourvisit/basicinfo.htm,1,basicinfo
11599,RICH,https://home.nps.gov/rich/planyourvisit/fees.htm,1,fees
11618,RIGR,https://home.nps.gov/rigr/planyourvisit/directions.htm#GlobalNav-toggle,4,directions
11619,RIGR,https://home.nps.gov/rigr/planyourvisit/directions.htm#LocalNav-desktop-nav,4,directions
11620,RIGR,https://home.nps.gov/rigr/planyourvisit/directions.htm#main,4,directions
11621,RIGR,https://home.nps.gov/rigr/planyourvisit/directions.htm#ParkFooter,4,directions
11622,RIGR,https://home.nps.gov/rigr/planyourvisit/directions.htm#GlobalFooter,4,directions
11623,RIGR,https://home.nps.gov/rigr/planyourvisit/directions.htm#GlobalFooterSearch,4,directions
11624,RIGR,https://home.nps.gov/rigr/planyourvisit/index.htm,1,index
11633,RIGR,https://home.nps.gov/rigr/planyourvisit/directions.htm,4,directions
11637,RIGR,https://home.nps.gov/rigr/planyourvisit/rigr_river.htm,3,rigr_river
11638,RIGR,https://home.nps.gov/rigr/planyourvisit/localoutfitters.htm,3,localoutfitters
11645,RIGR,https://home.nps.gov/rigr/planyourvisit/floating-hot-springs-canyon.htm,1,floating-hot-springs-canyon
11647,RIGR,https://home.nps.gov/rigr/planyourvisit/lower_cyns.htm,1,lower_cyns
11657,RIRA,https://www.nps.gov/rira/planyourvisit/directions.htm#GlobalNav-toggle,1,directions
11658,RIRA,https://www.nps.gov/rira/planyourvisit/directions.htm#LocalNav-desktop-nav,1,directions
11659,RIRA,https://www.nps.gov/rira/planyourvisit/directions.htm#main,1,directions
11660,RIRA,https://www.nps.gov/rira/planyourvisit/directions.htm#ParkFooter,1,directions
11661,RIRA,https://www.nps.gov/rira/planyourvisit/directions.htm#GlobalFooter,1,directions
11662,RIRA,https://www.nps.gov/rira/planyourvisit/directions.htm#GlobalFooterSearch,1,directions
11669,RIRA,https://www.nps.gov/rira/planyourvisit/directions.htm,1,directions
11682,RIRA,https://www.nps.gov/planyourvisit/trip-ideas.htm,2,trip-ideas
11683,ROCR,https://www.nps.gov/rocr/planyourvisit/directions.htm#GlobalNav-toggle,11,directions
11684,ROCR,https://www.nps.gov/rocr/planyourvisit/directions.htm#LocalNav-desktop-nav,11,directions
11685,ROCR,https://www.nps.gov/rocr/planyourvisit/directions.htm#main,11,directions
11686,ROCR,https://www.nps.gov/rocr/planyourvisit/directions.htm#ParkFooter,11,directions
11687,ROCR,https://www.nps.gov/rocr/planyourvisit/directions.htm#GlobalFooter,11,directions
11688,ROCR,https://www.nps.gov/rocr/planyourvisit/directions.htm#GlobalFooterSearch,11,directions
11689,ROCR,https://www.nps.gov/rocr/planyourvisit/index.htm,1,index
11691,ROCR,https://www.nps.gov/rocr/planyourvisit/rules-and-regulations.htm,1,rules-and-regulations
11696,ROCR,https://www.nps.gov/rocr/planyourvisit/permitsandreservations.htm,1,permitsandreservations
11697,ROCR,https://www.nps.gov/rocr/planyourvisit/weather.htm,1,weather
11698,ROCR,https://www.nps.gov/rocr/planyourvisit/pets.htm,1,pets
11700,ROCR,https://www.nps.gov/rocr/planyourvisit/directions.htm,10,directions
11701,ROCR,https://www.nps.gov/rocr/planyourvisit/directionsosh.htm,2,directionsosh
11702,ROCR,https://www.nps.gov/rocr/planyourvisit/peirce-barn-directions.htm,2,peirce-barn-directions
11703,ROCR,https://www.nps.gov/rocr/planyourvisit/directions-for-mehi.htm,2,directions-for-mehi
11704,ROCR,https://www.nps.gov/rocr/planyourvisit/maps.htm,1,maps
11708,ROCR,https://www.nps.gov/rocr/planyourvisit/visitorcenters.htm,1,visitorcenters
11713,ROCR,https://www.nps.gov/rocr/planyourvisit/carter-barron-amphitheatre.htm,1,carter-barron-amphitheatre
11714,ROCR,https://www.nps.gov/rocr/planyourvisit/things2do.htm,1,things2do
11717,ROCR,https://www.nps.gov/rocr/planyourvisit/hiking.htm,1,hiking
11722,ROCR,https://www.nps.gov/rocr/planyourvisit/accessibility.htm,1,accessibility
11729,ROCR,https://www.nps.gov/rocr/planyourvisit/cbdirections.htm,1,cbdirections
11730,ROLA,https://www.nps.gov/noca/planyourvisit/directions.htm#GlobalNav-toggle,5,directions
11731,ROLA,https://www.nps.gov/noca/planyourvisit/directions.htm#LocalNav-desktop-nav,5,directions
11732,ROLA,https://www.nps.gov/noca/planyourvisit/directions.htm#main,5,directions
11733,ROLA,https://www.nps.gov/noca/planyourvisit/directions.htm#ParkFooter,5,directions
11734,ROLA,https://www.nps.gov/noca/planyourvisit/directions.htm#GlobalFooter,5,directions
11735,ROLA,https://www.nps.gov/noca/planyourvisit/directions.htm#GlobalFooterSearch,5,directions
11739,ROLA,https://www.nps.gov/noca/planyourvisit/fees.htm,1,fees
11742,ROLA,https://www.nps.gov/noca/planyourvisit/lake-and-river-conditions.htm,4,lake-and-river-conditions
11743,ROLA,https://www.nps.gov/noca/planyourvisit/road-conditions.htm,2,road-conditions
11745,ROLA,https://www.nps.gov/noca/planyourvisit/fire-closures.htm,2,fire-closures
11749,ROLA,https://www.nps.gov/noca/planyourvisit/directions.htm,3,directions
11750,ROLA,https://www.nps.gov/noca/planyourvisit/maps.htm,2,maps
11751,ROLA,https://www.nps.gov/noca/planyourvisit/publictransportation.htm,11,publictransportation
11752,ROLA,https://www.nps.gov/noca/planyourvisit/accessibility.htm,1,accessibility
11756,ROLA,https://www.nps.gov/noca/planyourvisit/guidedtours.htm,1,guidedtours
11758,ROLA,https://www.nps.gov/noca/planyourvisit/bicycle-stehekin-valley-road.htm,2,bicycle-stehekin-valley-road
11759,ROLA,https://www.nps.gov/noca/planyourvisit/sr20-cycling-details.htm,1,sr20-cycling-details
11761,ROLA,https://www.nps.gov/noca/planyourvisit/boating-and-fishing.htm,1,boating-and-fishing
11762,ROLA,https://www.nps.gov/noca/planyourvisit/boating-on-ross-lake.htm,1,boating-on-ross-lake
11764,ROLA,https://www.nps.gov/noca/planyourvisit/wilderness-trip-planner.htm,1,wilderness-trip-planner
11771,ROLA,https://www.nps.gov/noca/planyourvisit/backpacking.htm,2,backpacking
11772,ROLA,https://www.nps.gov/noca/planyourvisit/family-friendly-hikes.htm,1,family-friendly-hikes
11773,ROLA,https://www.nps.gov/noca/planyourvisit/trailguide.htm,1,trailguide
11775,ROLA,https://www.nps.gov/noca/planyourvisit/calendar.htm,2,calendar
11779,ROLA,https://www.nps.gov/noca/planyourvisit/stehekin.htm,2,stehekin
11781,ROLA,https://www.nps.gov/noca/planyourvisit/getting-to-stehekin.htm,4,getting-to-stehekin
11782,ROLA,https://www.nps.gov/noca/planyourvisit/stehekin-transportation.htm,4,stehekin-transportation
11783,ROLA,https://www.nps.gov/noca/planyourvisit/camping-in-stehekin.htm,1,camping-in-stehekin
11786,ROLA,https://www.nps.gov/noca/planyourvisit/visitorcenters.htm,4,visitorcenters
11793,ROMO,https://home.nps.gov/romo/planyourvisit/directions.htm#GlobalNav-toggle,17,directions
11794,ROMO,https://home.nps.gov/romo/planyourvisit/directions.htm#LocalNav-desktop-nav,17,directions
11795,ROMO,https://home.nps.gov/romo/planyourvisit/directions.htm#main,17,directions
11796,ROMO,https://home.nps.gov/romo/planyourvisit/directions.htm#ParkFooter,17,directions
11797,ROMO,https://home.nps.gov/romo/planyourvisit/directions.htm#GlobalFooter,17,directions
11798,ROMO,https://home.nps.gov/romo/planyourvisit/directions.htm#GlobalFooterSearch,17,directions
11803,ROMO,https://home.nps.gov/romo/planyourvisit/basicinfo.htm,4,basicinfo
11805,ROMO,https://home.nps.gov/romo/planyourvisit/maps.htm,6,maps
11807,ROMO,https://home.nps.gov/romo/planyourvisit/fees.htm,6,fees
11808,ROMO,https://home.nps.gov/romo/planyourvisit/directions.htm#car,11,directions
11809,ROMO,https://home.nps.gov/romo/planyourvisit/directions.htm#east,11,directions
11810,ROMO,https://home.nps.gov/romo/planyourvisit/directions.htm#west,11,directions
11811,ROMO,https://home.nps.gov/romo/planyourvisit/directions.htm#plane,11,directions
11812,ROMO,https://home.nps.gov/romo/planyourvisit/directions.htm#bus,11,directions
11813,ROMO,https://home.nps.gov/romo/planyourvisit/directions.htm#public,11,directions
11814,ROMO,https://home.nps.gov/romo/planyourvisit/road_status.htm,5,road_status
11815,ROMO,https://www.nps.gov/romo/planyourvisit/exploring-the-bear-lake-road-corridor.htm,34,exploring-the-bear-lake-road-corridor
11816,RORI,https://home.nps.gov/rori/planyourvisit/directions.htm#GlobalNav-toggle,1,directions
11817,RORI,https://home.nps.gov/rori/planyourvisit/directions.htm#LocalNav-desktop-nav,1,directions
11818,RORI,https://home.nps.gov/rori/planyourvisit/directions.htm#main,1,directions
11819,RORI,https://home.nps.gov/rori/planyourvisit/directions.htm#ParkFooter,1,directions
11820,RORI,https://home.nps.gov/rori/planyourvisit/directions.htm#GlobalFooter,1,directions
11821,RORI,https://home.nps.gov/rori/planyourvisit/directions.htm#GlobalFooterSearch,1,directions
11829,RORI,https://home.nps.gov/rori/planyourvisit/pets.htm,1,pets
11831,RORI,https://home.nps.gov/rori/planyourvisit/directions.htm,1,directions
11833,RORI,https://home.nps.gov/rori/planyourvisit/publictransportation.htm,6,publictransportation
11835,RORI,https://home.nps.gov/rori/planyourvisit/placestogo.htm,3,placestogo
11841,RORI,https://home.nps.gov/rori/planyourvisit/self-guided-tours-nps-app.htm,1,self-guided-tours-nps-app
11846,RORI,https://www.nps.gov/rori/planyourvisit/publictransportation.htm,6,publictransportation
11863,ROWI,https://home.nps.gov/rowi/planyourvisit/nearbyattractions.htm,1,nearbyattractions
11900,RUCA,https://home.nps.gov/planyourvisit/trip-ideas.htm,2,trip-ideas
11901,SAAN,https://www.nps.gov/saan/planyourvisit/directions.htm#GlobalNav-toggle,5,directions
11902,SAAN,https://www.nps.gov/saan/planyourvisit/directions.htm#LocalNav-desktop-nav,5,directions
11903,SAAN,https://www.nps.gov/saan/planyourvisit/directions.htm#main,5,directions
11904,SAAN,https://www.nps.gov/saan/planyourvisit/directions.htm#ParkFooter,5,directions
11905,SAAN,https://www.nps.gov/saan/planyourvisit/directions.htm#GlobalFooter,5,directions
11906,SAAN,https://www.nps.gov/saan/planyourvisit/directions.htm#GlobalFooterSearch,5,directions
11908,SAAN,https://www.nps.gov/saan/planyourvisit/basicinfo.htm,1,basicinfo
11918,SAAN,https://www.nps.gov/saan/planyourvisit/directions.htm,5,directions
11920,SAAN,https://www.nps.gov/saan/planyourvisit/placestogo.htm,2,placestogo
11921,SAAN,https://www.nps.gov/saan/planyourvisit/visitorcenters.htm,2,visitorcenters
11923,SAAN,https://www.nps.gov/saan/planyourvisit/sanjose.htm,1,sanjose
11931,SAAN,https://www.nps.gov/saan/planyourvisit/accessibility.htm,4,accessibility
11937,SAAN,https://www.nps.gov/planyourvisit/trip-ideas.htm,2,trip-ideas
11940,SACN,https://home.nps.gov/sacn/planyourvisit/directions.htm#GlobalNav-toggle,3,directions
11941,SACN,https://home.nps.gov/sacn/planyourvisit/directions.htm#LocalNav-desktop-nav,3,directions
11942,SACN,https://home.nps.gov/sacn/planyourvisit/directions.htm#main,3,directions
11943,SACN,https://home.nps.gov/sacn/planyourvisit/directions.htm#ParkFooter,3,directions
11944,SACN,https://home.nps.gov/sacn/planyourvisit/directions.htm#GlobalFooter,3,directions
11945,SACN,https://home.nps.gov/sacn/planyourvisit/directions.htm#GlobalFooterSearch,3,directions
11947,SACN,https://home.nps.gov/sacn/planyourvisit/basicinfo.htm,1,basicinfo
11953,SACN,https://home.nps.gov/sacn/planyourvisit/pets.htm,1,pets
11954,SACN,https://home.nps.gov/sacn/planyourvisit/goodsandservices.htm,1,goodsandservices
11955,SACN,https://home.nps.gov/sacn/planyourvisit/directions.htm,3,directions
11966,SACN,https://home.nps.gov/sacn/planyourvisit/hiking.htm,1,hiking
11968,SACN,https://home.nps.gov/sacn/planyourvisit/paddling.htm,3,paddling
11979,SACN,https://home.nps.gov/planyourvisit/trip-ideas.htm,2,trip-ideas
11992,SACR,https://home.nps.gov/sacr/planyourvisit/conditions.htm,1,conditions
12014,SACR,https://home.nps.gov/planyourvisit/trip-ideas.htm,2,trip-ideas
12020,SAFR,https://www.nps.gov/safr/planyourvisit/directions.htm#GlobalNav-toggle,4,directions
12021,SAFR,https://www.nps.gov/safr/planyourvisit/directions.htm#LocalNav-desktop-nav,4,directions
12022,SAFR,https://www.nps.gov/safr/planyourvisit/directions.htm#main,4,directions
12023,SAFR,https://www.nps.gov/safr/planyourvisit/directions.htm#ParkFooter,4,directions
12024,SAFR,https://www.nps.gov/safr/planyourvisit/directions.htm#GlobalFooter,4,directions
12025,SAFR,https://www.nps.gov/safr/planyourvisit/directions.htm#GlobalFooterSearch,4,directions
12026,SAFR,https://www.nps.gov/safr/planyourvisit/index.htm,2,index
12027,SAFR,https://www.nps.gov/safr/planyourvisit/basicinfo.htm,1,basicinfo
12028,SAFR,https://www.nps.gov/safr/planyourvisit/top-10-tips-for-visiting-san-francisco-maritime-national-historical-park.htm,2,top-10-tips-for-visiting-san-francisco-maritime-national-historical-park
12029,SAFR,https://www.nps.gov/safr/planyourvisit/parque-hist%C3%B3rico-nacional-mar%C3%ADtimo-de-san-francisco-planeando-como-un-guardaparques.htm,1,parque-hist%C3%B3rico-nacional-mar%C3%ADtimo-de-san-francisco-planeando-como-un-guardaparques
12031,SAFR,https://www.nps.gov/safr/planyourvisit/fees.htm,2,fees
12037,SAFR,https://www.nps.gov/safr/planyourvisit/directions.htm,2,directions
12038,SAFR,https://www.nps.gov/safr/planyourvisit/maps.htm,2,maps
12039,SAFR,https://www.nps.gov/safr/planyourvisit/gettingaround.htm,2,gettingaround
12040,SAFR,https://www.nps.gov/safr/planyourvisit/publictransportation.htm,4,publictransportation
12047,SAFR,https://www.nps.gov/safr/planyourvisit/nearbyattractions.htm,1,nearbyattractions
12048,SAFR,https://www.nps.gov/safr/planyourvisit/cellphoneaudiotours.htm,2,cellphoneaudiotours
12049,SAFR,https://www.nps.gov/safr/planyourvisit/calendar.htm,2,calendar
12050,SAFR,https://www.nps.gov/safr/planyourvisit/safety.htm,1,safety
12057,SAGA,https://home.nps.gov/saga/planyourvisit/directions.htm#GlobalNav-toggle,3,directions
12058,SAGA,https://home.nps.gov/saga/planyourvisit/directions.htm#LocalNav-desktop-nav,3,directions
12059,SAGA,https://home.nps.gov/saga/planyourvisit/directions.htm#main,3,directions
12060,SAGA,https://home.nps.gov/saga/planyourvisit/directions.htm#ParkFooter,3,directions
12061,SAGA,https://home.nps.gov/saga/planyourvisit/directions.htm#GlobalFooter,3,directions
12062,SAGA,https://home.nps.gov/saga/planyourvisit/directions.htm#GlobalFooterSearch,3,directions
12063,SAGA,https://home.nps.gov/saga/planyourvisit/index.htm,1,index
12064,SAGA,https://home.nps.gov/saga/planyourvisit/basicinfo.htm,1,basicinfo
12066,SAGA,https://home.nps.gov/saga/planyourvisit/fees.htm,1,fees
12071,SAGA,https://home.nps.gov/saga/planyourvisit/commercial-use-authorizations.htm,1,commercial-use-authorizations
12073,SAGA,https://home.nps.gov/saga/planyourvisit/pets.htm,3,pets
12074,SAGA,https://home.nps.gov/saga/planyourvisit/directions.htm,3,directions
12081,SAGA,https://home.nps.gov/saga/planyourvisit/summer-concert-series.htm,5,summer-concert-series
12091,SAGA,https://home.nps.gov/saga/planyourvisit/accessibility.htm,2,accessibility
12105,SAHI,https://www.nps.gov/sahi/planyourvisit/directions.htm#GlobalNav-toggle,7,directions
12106,SAHI,https://www.nps.gov/sahi/planyourvisit/directions.htm#LocalNav-desktop-nav,7,directions
12107,SAHI,https://www.nps.gov/sahi/planyourvisit/directions.htm#main,7,directions
12108,SAHI,https://www.nps.gov/sahi/planyourvisit/directions.htm#ParkFooter,7,directions
12109,SAHI,https://www.nps.gov/sahi/planyourvisit/directions.htm#GlobalFooter,7,directions
12110,SAHI,https://www.nps.gov/sahi/planyourvisit/directions.htm#GlobalFooterSearch,7,directions
12111,SAHI,https://www.nps.gov/sahi/planyourvisit/virtual-visitor-center.htm,4,virtual-visitor-center
12121,SAHI,https://www.nps.gov/sahi/planyourvisit/directions.htm,7,directions
12126,SAHI,https://www.nps.gov/sahi/planyourvisit/accessibility.htm,1,accessibility
12132,SAIR,https://home.nps.gov/sair/planyourvisit/directions.htm#GlobalNav-toggle,4,directions
12133,SAIR,https://home.nps.gov/sair/planyourvisit/directions.htm#LocalNav-desktop-nav,4,directions
12134,SAIR,https://home.nps.gov/sair/planyourvisit/directions.htm#main,4,directions
12135,SAIR,https://home.nps.gov/sair/planyourvisit/directions.htm#ParkFooter,4,directions
12136,SAIR,https://home.nps.gov/sair/planyourvisit/directions.htm#GlobalFooter,4,directions
12137,SAIR,https://home.nps.gov/sair/planyourvisit/directions.htm#GlobalFooterSearch,4,directions
12139,SAIR,https://home.nps.gov/sair/planyourvisit/basicinfo.htm,1,basicinfo
12141,SAIR,https://home.nps.gov/sair/planyourvisit/pets.htm,1,pets
12142,SAIR,https://home.nps.gov/sair/planyourvisit/directions.htm,4,directions
12155,SAJH,https://www.nps.gov/sajh/planyourvisit/directions.htm#GlobalNav-toggle,3,directions
12156,SAJH,https://www.nps.gov/sajh/planyourvisit/directions.htm#LocalNav-desktop-nav,3,directions
12157,SAJH,https://www.nps.gov/sajh/planyourvisit/directions.htm#main,3,directions
12158,SAJH,https://www.nps.gov/sajh/planyourvisit/directions.htm#ParkFooter,3,directions
12159,SAJH,https://www.nps.gov/sajh/planyourvisit/directions.htm#GlobalFooter,3,directions
12160,SAJH,https://www.nps.gov/sajh/planyourvisit/directions.htm#GlobalFooterSearch,3,directions
12161,SAJH,https://www.nps.gov/sajh/planyourvisit/index.htm,1,index
12162,SAJH,https://www.nps.gov/sajh/planyourvisit/basicinfo.htm,1,basicinfo
12166,SAJH,https://www.nps.gov/sajh/planyourvisit/pets.htm,1,pets
12167,SAJH,https://www.nps.gov/sajh/planyourvisit/directions.htm,3,directions
12171,SAJH,https://www.nps.gov/sajh/planyourvisit/ethical-wildlife-viewing.htm,1,ethical-wildlife-viewing
12172,SAJH,https://www.nps.gov/sajh/planyourvisit/ethical-wildlife-photography.htm,1,ethical-wildlife-photography
12183,SAJH,https://www.nps.gov/sajh/planyourvisit/safety.htm,1,safety
12184,SAJH,https://www.nps.gov/sajh/planyourvisit/accessibility.htm,1,accessibility
12189,SAJH,https://www.nps.gov/planyourvisit/trip-ideas.htm,2,trip-ideas
12204,SAJU,https://www.nps.gov/saju/planyourvisit/commercial-use-authorization.htm,1,commercial-use-authorization
